"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x771324336762335232","x1043869186508947456",2018-09-23 14:26:22,"keepthevibeup","If you want to know what a man's like, take a good look at how he treats his inferiors, not his equals. 
<U+2015> J.K. Rowling #quote","The Social Jukebox",126,,,,FALSE,FALSE,0,0,"quote",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/keepthevibeup/status/1043869186508947456","Keep The Vibe Up!"," Vibe Up Universe ","Mindful life's view of a kid who started seriously observing life after his grandma died last 2011.","https://t.co/uECKvLcVsc",FALSE,940,970,36,9045,3389,2016-09-01 12:30:27,FALSE,"https://t.co/uECKvLcVsc","http://www.keepthevibeup.com","en","https://pbs.twimg.com/profile_banners/771324336762335232/1492301573","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/815522682141716480/iJcGFCpP_normal.jpg"
"x771324336762335232","x1043561895519760389",2018-09-22 18:05:18,"keepthevibeup","Honestly, if you were any slower, you’d be going backward. 
<U+2015> J.K. Rowling #quote","The Social Jukebox",81,,,,FALSE,FALSE,0,0,"quote",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/keepthevibeup/status/1043561895519760389","Keep The Vibe Up!"," Vibe Up Universe ","Mindful life's view of a kid who started seriously observing life after his grandma died last 2011.","https://t.co/uECKvLcVsc",FALSE,940,970,36,9045,3389,2016-09-01 12:30:27,FALSE,"https://t.co/uECKvLcVsc","http://www.keepthevibeup.com","en","https://pbs.twimg.com/profile_banners/771324336762335232/1492301573","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/815522682141716480/iJcGFCpP_normal.jpg"
"x771324336762335232","x1043712098155601921",2018-09-23 04:02:10,"keepthevibeup","It does not do to dwell on dreams and forget to live. 
<U+2015> J.K. Rowling #quote","The Social Jukebox",76,,,,FALSE,FALSE,0,0,"quote",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/keepthevibeup/status/1043712098155601921","Keep The Vibe Up!"," Vibe Up Universe ","Mindful life's view of a kid who started seriously observing life after his grandma died last 2011.","https://t.co/uECKvLcVsc",FALSE,940,970,36,9045,3389,2016-09-01 12:30:27,FALSE,"https://t.co/uECKvLcVsc","http://www.keepthevibeup.com","en","https://pbs.twimg.com/profile_banners/771324336762335232/1492301573","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/815522682141716480/iJcGFCpP_normal.jpg"
"x2776337394","x1043869090631307264",2018-09-23 14:26:00,"bouledenerfs_","@stephen_wigmore He doesn't like J K Rowling, so we all have mad cow disease. Or something","Twitter for Android",73,"x1043867764417548289","x2883945809","stephen_wigmore",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x2883945809","stephen_wigmore","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bouledenerfs_/status/1043869090631307264","Ruth","","'The spiders will have their party and will soon die'",,FALSE,1086,845,6,26911,33370,2014-08-28 12:43:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2776337394/1514237212","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/945405494478495747/KQ3Rzz5G_normal.jpg"
"x1024162238","x1043551544673619968",2018-09-22 17:24:11,"Claudiakfauzi","“It does not do to dwell on dreams and forget to live.”  <U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Claudiakfauzi/status/1043551544673619968","Claudia Kurnia Fauzi","","Your heart is free, have the courage to follow it. – Braveheart || @AryandoIsmail <U+2661> ||",,FALSE,56,28,1,72577,0,2012-12-20 12:30:32,FALSE,,,"id","https://pbs.twimg.com/profile_banners/1024162238/1358251666","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/3433828611/7c3c31c029416104be2d3486d977a787_normal.png"
"x1024162238","x1043868660119396352",2018-09-23 14:24:17,"Claudiakfauzi","“It does not do to dwell on dreams and forget to live.”  <U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Claudiakfauzi/status/1043868660119396352","Claudia Kurnia Fauzi","","Your heart is free, have the courage to follow it. – Braveheart || @AryandoIsmail <U+2661> ||",,FALSE,56,28,1,72577,0,2012-12-20 12:30:32,FALSE,,,"id","https://pbs.twimg.com/profile_banners/1024162238/1358251666","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/3433828611/7c3c31c029416104be2d3486d977a787_normal.png"
"x1024162238","x1043234450958508032",2018-09-21 20:24:10,"Claudiakfauzi","“It does not do to dwell on dreams and forget to live.”  <U+2015> J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",110,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Claudiakfauzi/status/1043234450958508032","Claudia Kurnia Fauzi","","Your heart is free, have the courage to follow it. – Braveheart || @AryandoIsmail <U+2661> ||",,FALSE,56,28,1,72577,0,2012-12-20 12:30:32,FALSE,,,"id","https://pbs.twimg.com/profile_banners/1024162238/1358251666","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/3433828611/7c3c31c029416104be2d3486d977a787_normal.png"
"x3075549162","x1043868415402946566",2018-09-23 14:23:19,"900wkdw","J.K. Rowling Just Confirmed A Popular Fan Theory About Hermione Granger 

https://t.co/gUbI4E47dj https://t.co/gUbI4E47dj","Facebook",121,,,,FALSE,FALSE,0,0,,,"ihe.art/JTiUEmn ihe.art/JTiUEmn","https://t.co/gUbI4E47dj https://t.co/gUbI4E47dj","http://ihe.art/JTiUEmn http://ihe.art/JTiUEmn",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/900wkdw/status/1043868415402946566","WKDW","Staunton/Augusta County, VA","Open 24-7 - Playing Classic Country","http://t.co/9hLSSzNLXP",FALSE,56,44,4,23777,0,2015-03-12 19:52:14,FALSE,"http://t.co/9hLSSzNLXP","http://wkdwam.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/576108840887848960/rgyry6aq_normal.png"
"x1021716917869051904","x1043538180232962048",2018-09-22 16:31:04,"Israel_Headline","J.K. Rowling’s new novel depicts villain as an #Israel-hating antisemite https://t.co/8CF8uR4esb https://t.co/R6gJvxC1ft","Seesmic twhirl",96,,,,FALSE,FALSE,0,0,"Israel",,"bit.ly/2MQE1YQ","https://t.co/8CF8uR4esb","http://bit.ly/2MQE1YQ","http://pbs.twimg.com/media/Dntkcd7X4AAKbq2.jpg","https://t.co/R6gJvxC1ft","https://twitter.com/Israel_Headline/status/1043538180232962048/photo/1","photo","http://pbs.twimg.com/media/Dntkcd7X4AAKbq2.jpg","https://t.co/R6gJvxC1ft","https://twitter.com/Israel_Headline/status/1043538180232962048/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Israel_Headline/status/1043538180232962048","Israel Headlines","United States","",,FALSE,4864,1993,11,185,0,2018-07-24 11:21:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1021716917869051904/1534072761",,"http://pbs.twimg.com/profile_images/1028598501905719296/2TWLKSqN_normal.jpg"
"x1021716917869051904","x1043686215457939456",2018-09-23 02:19:19,"Israel_Headline","J.K. Rowling's new novel includes an antisemetic villian https://t.co/ggjkjYvBVX https://t.co/3OW0ZqQP0t","Seesmic twhirl",80,,,,FALSE,FALSE,0,0,,,"bit.ly/2MU37WL","https://t.co/ggjkjYvBVX","http://bit.ly/2MU37WL","http://pbs.twimg.com/media/DnvrFQnWkAAdMIH.jpg","https://t.co/3OW0ZqQP0t","https://twitter.com/Israel_Headline/status/1043686215457939456/photo/1","photo","http://pbs.twimg.com/media/DnvrFQnWkAAdMIH.jpg","https://t.co/3OW0ZqQP0t","https://twitter.com/Israel_Headline/status/1043686215457939456/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Israel_Headline/status/1043686215457939456","Israel Headlines","United States","",,FALSE,4864,1993,11,185,0,2018-07-24 11:21:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1021716917869051904/1534072761",,"http://pbs.twimg.com/profile_images/1028598501905719296/2TWLKSqN_normal.jpg"
"x1021716917869051904","x1043868039786254336",2018-09-23 14:21:49,"Israel_Headline","In J.K. Rowling’s new book, villain is #Israel-hating anti-Semite https://t.co/cRQYcsEVg7","Seesmic twhirl",89,,,,FALSE,FALSE,0,0,"Israel",,"bit.ly/2MU4DIo","https://t.co/cRQYcsEVg7","http://bit.ly/2MU4DIo",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Israel_Headline/status/1043868039786254336","Israel Headlines","United States","",,FALSE,4864,1993,11,185,0,2018-07-24 11:21:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1021716917869051904/1534072761",,"http://pbs.twimg.com/profile_images/1028598501905719296/2TWLKSqN_normal.jpg"
"x3075598736","x1043865807032393728",2018-09-23 14:12:57,"newsradiowkcy","J.K. Rowling Just Confirmed A Popular Fan Theory About Hermione Granger 

https://t.co/SfU6WnuWKH https://t.co/SfU6WnuWKH","Facebook",121,,,,FALSE,FALSE,0,0,,,"ihe.art/E8iOdkN ihe.art/E8iOdkN","https://t.co/SfU6WnuWKH https://t.co/SfU6WnuWKH","http://ihe.art/E8iOdkN http://ihe.art/E8iOdkN",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/newsradiowkcy/status/1043865807032393728","WKCY-AM","","",,FALSE,61,46,3,31086,0,2015-03-12 20:00:34,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/738002341924876288/tLksVNR2_normal.jpg"
"x2417727836","x1043863535099564032",2018-09-23 14:03:55,"AlexPetrelis","See I wasn't at all impressed with J.K. Rowling's véry sudden being vocal on Anti Semitism and now we know why...., she used it for a character in her new book, Awe...how utterly selfless of her, not an egotistical motivation in there at all. ''what a hero'' pfft. https://t.co/De8l6S7pwi","Twitter Web Client",264,,,,TRUE,FALSE,0,0,,,"twitter.com/haaretzcom/sta…","https://t.co/De8l6S7pwi","https://twitter.com/haaretzcom/status/1043856991142195202",,,,,,,,,,,"en","x1043856991142195202","J.K. Rowling has been actively fighting anti-Semitism on Twitter
https://t.co/3UPcat0FyI",2018-09-23 13:37:55,"TweetDeck",39,12,"x24506246","haaretzcom","Haaretz.com",330926,1458,257372,"Israel","All the news, opinion and analysis from Israel, the Middle East and the Jewish World",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlexPetrelis/status/1043863535099564032","Alex","Breda, Netherlands & Paphos,Cy","Son of Cyprus, Grandson of Salonika, saving a key to a house in Toledo, tweets about Cyprus Israel Turkey Netherlands <U+039A><U+03AC><U+03BB><U+03BB><U+03B9><U+03BF> '<U+03BD> ta <U+03B3><U+03C1><U+03AC>µµata ap<U+03CC> t' <U+03AC><U+03C1>µata.",,FALSE,449,399,44,25263,5213,2014-03-29 17:18:18,FALSE,,,"en-gb","https://pbs.twimg.com/profile_banners/2417727836/1472924427","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/991045795788058624/rYxns7jx_normal.jpg"
"x92004163","x1043863329842708480",2018-09-23 14:03:06,"schaax","“Just because you have the emotional range of a teaspoon doesn't mean we all have.” 
<U+2015> J.K. Rowling","Cubi.so",99,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/schaax/status/1043863329842708480","Quotes about Life <U+30C4>","","If you follow me, I will follow you back! <U+0001F64F>",,FALSE,507,499,14,1000392,3447,2009-11-23 12:17:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/92004163/1534972079","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1032373840632901632/q8VPwrlS_normal.jpg"
"x19432346","x1043863326755676162",2018-09-23 14:03:05,"IsraelNewsLinks","In J.K. Rowling’s new book, villain is Israel-hating anti-Semite https://t.co/RgTxqVZo50 via @ArutzSheva_En https://t.co/7eTlq2EryK","dlvr.it",107,,,,FALSE,FALSE,0,0,,,"dlvr.it/Ql6T1m","https://t.co/RgTxqVZo50","http://dlvr.it/Ql6T1m","http://pbs.twimg.com/media/DnyMKdMXkAINJ4X.jpg","https://t.co/7eTlq2EryK","https://twitter.com/IsraelNewsLinks/status/1043863326755676162/photo/1","photo","http://pbs.twimg.com/media/DnyMKdMXkAINJ4X.jpg","https://t.co/7eTlq2EryK","https://twitter.com/IsraelNewsLinks/status/1043863326755676162/photo/1",,"x55268034","ArutzSheva_En","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IsraelNewsLinks/status/1043863326755676162","Israel News Links","United States","Christian, lover of Israel, patriotic American, nature lover in awe of God's handiwork.",,FALSE,20108,822,774,512969,11735,2009-01-24 04:57:32,FALSE,,,"en","https://pbs.twimg.com/profile_banners/19432346/1401331289","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/727667199368822785/TyVwMyft_normal.jpg"
"x847103723797204992","x1043862951332126720",2018-09-23 14:01:36,"swiftpersonnel1","""If you want to know what a man's like, take a good look at how he treats his inferiors, not his equals."" - J.K. Rowling","The Social Jukebox",120,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/swiftpersonnel1/status/1043862951332126720","Swift Personnel","South Africa","Jobs, Administrative Law, Labour Relations Payroll  - Optional, Consulting, Occupational Health & Safety","https://t.co/4keqlA1WpI",FALSE,3779,3231,3,2790,24,2017-03-29 15:10:41,FALSE,"https://t.co/4keqlA1WpI","https://www.swiftholdinggroup.co.za/swift-personnel-solutions","en-gb","https://pbs.twimg.com/profile_banners/847103723797204992/1490805887",,"http://pbs.twimg.com/profile_images/902931188964306945/XXvj7upS_normal.jpg"
"x2352606756","x1043319283290230784",2018-09-22 02:01:15,"KlMBLANKTAE","“It does not do to dwell on dreams and forget to live.” - J.K. Rowling, Harry Potter and the Sorcerer's Stone","twittbot.net",109,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KlMBLANKTAE/status/1043319283290230784","v.","igotyaoi","newowner.",,FALSE,188,139,0,32645,85,2014-02-20 03:04:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2352606756/1398143471","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/458483271001587712/nHiU-u3p_normal.jpeg"
"x2352606756","x1043138098303909888",2018-09-21 14:01:17,"KlMBLANKTAE","“I solemnly swear that I am up to no good.” - J.K. Rowling, Harry Potter and the Prisoner of Azkaban","twittbot.net",100,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KlMBLANKTAE/status/1043138098303909888","v.","igotyaoi","newowner.",,FALSE,188,139,0,32645,85,2014-02-20 03:04:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2352606756/1398143471","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/458483271001587712/nHiU-u3p_normal.jpeg"
"x2352606756","x1043862867739435008",2018-09-23 14:01:16,"KlMBLANKTAE","“I solemnly swear that I am up to no good.” - J.K. Rowling, Harry Potter and the Prisoner of Azkaban","twittbot.net",100,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KlMBLANKTAE/status/1043862867739435008","v.","igotyaoi","newowner.",,FALSE,188,139,0,32645,85,2014-02-20 03:04:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2352606756/1398143471","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/458483271001587712/nHiU-u3p_normal.jpeg"
"x886884746","x1043862026886549505",2018-09-23 13:57:55,"kkatxy","On page 210 of 336 of Harry Potter und der Stein der Weisen, by J.K. Rowling https://t.co/hSP8tgYLnj","Goodreads",100,,,,FALSE,FALSE,1,1,,,"goodreads.com/user_status/sh…","https://t.co/hSP8tgYLnj","https://goodreads.com/user_status/show/189737635",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kkatxy/status/1043862026886549505","Love, Kat","Germany","I just feel like... this is going somewhere.","https://t.co/rVyC8Lw8AW",FALSE,179,65,18,10132,17426,2012-10-17 14:01:26,FALSE,"https://t.co/rVyC8Lw8AW","https://www.goodreads.com/user/show/30486410-kkat","de","https://pbs.twimg.com/profile_banners/886884746/1526155153","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/787338945583521897/fnxwnU5o_normal.jpg"
"x38239683","x1043861311082442759",2018-09-23 13:55:05,"ElvinaGB","56% done with Harry Potter, by J.K. Rowling https://t.co/ZSbWG7HYIe","Goodreads",67,,,,FALSE,FALSE,0,0,,,"goodreads.com/user_status/sh…","https://t.co/ZSbWG7HYIe","https://goodreads.com/user_status/show/189737362",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ElvinaGB/status/1043861311082442759","Elvina Barclay","Etobicoke, Ontario Canada","Resident of Mimico, Ontario, working at 2 TDSB schools and trying to figure out which book to read next.","https://t.co/CAVQ59oFZW",FALSE,165,148,16,16734,9468,2009-05-06 18:13:34,FALSE,"https://t.co/CAVQ59oFZW","https://www.facebook.com/elvina.barclay","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/550710155503890433/p5b4A1nO_normal.png"
"x901171360877162496","x1043861098976423936",2018-09-23 13:54:14,"SmartArseUSA","I like J.K. Rowling https://t.co/UKyKr2inrN","Twitter for Android",19,,,,TRUE,FALSE,0,0,,,"twitter.com/haaretzcom/sta…","https://t.co/UKyKr2inrN","https://twitter.com/haaretzcom/status/1043852756740534273",,,,,,,,,,,"en","x1043852756740534273","In J.K. Rowling’s new novel, the villain is an Israel-hating anti-Semite https://t.co/s6HRqdN6Ql",2018-09-23 13:21:05,"dlvr.it",22,18,"x24506246","haaretzcom","Haaretz.com",330926,1458,257372,"Israel","All the news, opinion and analysis from Israel, the Middle East and the Jewish World",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SmartArseUSA/status/1043861098976423936","(((Squeegee Brainlet)))<U+0001F1FA><U+0001F1F8><U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+0001F1EE><U+0001F1F1>","Wisconsin, USA","New Keynesian. 3rd way Democrat. Bi. Patriot. Geek. Anti-theist. Zionist. Secular Jew. Hawk. Opposed by everyone. I don't block. <U+2764><U+FE0F>@lynzesartorius<U+2764><U+FE0F>","https://t.co/Yqa7wRggXa",FALSE,102,72,6,15510,14750,2017-08-25 19:56:10,FALSE,"https://t.co/Yqa7wRggXa","http://happypuppies.net","en","https://pbs.twimg.com/profile_banners/901171360877162496/1534295593","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1023367717032747008/QnuOp0dC_normal.jpg"
"x19217369","x1043860846579994624",2018-09-23 13:53:14,"neontaster","@polychromatose Wait you think J.K. Rowling did the visual concept art for the Harry Potter movies? Also what part of ""Goblins have been in folklore for 1,000 years and have grotesque exaggerated faces?""","Twitter Web Client",187,"x1043855989403877376","x765468028683165696","polychromatose",FALSE,FALSE,23,0,,,,,,,,,,,,,,"x765468028683165696","polychromatose","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/neontaster/status/1043860846579994624","NeoN: Automataster <U+0001F409><U+0001F3B2><U+0001F43A>","DC","I photoshop stuff and tweet about politics, movies, anime, baseball, and more. Sometimes I tweet in other languages.","https://t.co/lQD0x2llYZ",FALSE,86940,906,1062,262285,143426,2009-01-20 03:20:21,FALSE,"https://t.co/lQD0x2llYZ","http://www.youtube.com/c/neontaster","en","https://pbs.twimg.com/profile_banners/19217369/1537626920","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/930119880417972225/FRMIWunS_normal.jpg"
"x110482636","x1043851758278127616",2018-09-23 13:17:07,"JComm_NewsFeeds","In J.K. Rowling’s new novel, a villain is an Israel-hating anti-Semite: For months author J.K. Rowling has been warning about the dangers of anti-Semitism in England, sparring on Twitter with critics who either downplay the phenomenon https://t.co/MifSOtwsOR Haaretz https://t.co/QA3dM0sCVG","dlvr.it",266,,,,FALSE,FALSE,0,0,,,"dlvr.it/Ql6JV3","https://t.co/MifSOtwsOR","http://dlvr.it/Ql6JV3","http://pbs.twimg.com/media/DnyBpA8X0AAMTxf.jpg","https://t.co/QA3dM0sCVG","https://twitter.com/JComm_NewsFeeds/status/1043851758278127616/photo/1","photo","http://pbs.twimg.com/media/DnyBpA8X0AAMTxf.jpg","https://t.co/QA3dM0sCVG","https://twitter.com/JComm_NewsFeeds/status/1043851758278127616/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JComm_NewsFeeds/status/1043851758278127616","Jewish Community","Germany","News about Israel, Jewish Life, Middle East etc. / Nachrichten über Israel, jüdisches Leben, Nahost etc.","http://t.co/slMTWSNU2z",FALSE,2417,3,95,306389,0,2010-02-01 18:15:04,FALSE,"http://t.co/slMTWSNU2z","http://romanischersalon.wordpress.com","de",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/688493315/j-commlogoneu_normal.jpg"
"x110482636","x1043681375356768256",2018-09-23 02:00:05,"JComm_NewsFeeds","J.K. Rowling's new novel includes an antisemetic villian: Rowling has been critical of the government of Israeli Prime Minister Benjamin Netanyahu but is adamant that Israel should not be subjected to a double standard by their opponents. https://t.co/RMlgbqOOBl JPost https://t.co/8ennJXxAc2","dlvr.it",268,,,,FALSE,FALSE,0,0,,,"dlvr.it/Ql4Rk1","https://t.co/RMlgbqOOBl","http://dlvr.it/Ql4Rk1","http://pbs.twimg.com/media/Dnvmrf3UYAg1Dj_.jpg","https://t.co/8ennJXxAc2","https://twitter.com/JComm_NewsFeeds/status/1043681375356768256/photo/1","photo","http://pbs.twimg.com/media/Dnvmrf3UYAg1Dj_.jpg","https://t.co/8ennJXxAc2","https://twitter.com/JComm_NewsFeeds/status/1043681375356768256/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JComm_NewsFeeds/status/1043681375356768256","Jewish Community","Germany","News about Israel, Jewish Life, Middle East etc. / Nachrichten über Israel, jüdisches Leben, Nahost etc.","http://t.co/slMTWSNU2z",FALSE,2417,3,95,306389,0,2010-02-01 18:15:04,FALSE,"http://t.co/slMTWSNU2z","http://romanischersalon.wordpress.com","de",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/688493315/j-commlogoneu_normal.jpg"
"x110482636","x1043860308014465024",2018-09-23 13:51:06,"JComm_NewsFeeds","In J.K. Rowling’s new book, villain is Israel-hating anti-Semite: Author of Harry Potter series has new kind of villain for latest novel - a left-wing anti-Semite who despises Israel. https://t.co/ph9rU1Ixfq ArutzSheva https://t.co/6gdSWfOgtj","dlvr.it",218,,,,FALSE,FALSE,0,0,,,"dlvr.it/Ql6Qkx","https://t.co/ph9rU1Ixfq","http://dlvr.it/Ql6Qkx","http://pbs.twimg.com/media/DnyJarAXoAAXrSG.jpg","https://t.co/6gdSWfOgtj","https://twitter.com/JComm_NewsFeeds/status/1043860308014465024/photo/1","photo","http://pbs.twimg.com/media/DnyJarAXoAAXrSG.jpg","https://t.co/6gdSWfOgtj","https://twitter.com/JComm_NewsFeeds/status/1043860308014465024/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JComm_NewsFeeds/status/1043860308014465024","Jewish Community","Germany","News about Israel, Jewish Life, Middle East etc. / Nachrichten über Israel, jüdisches Leben, Nahost etc.","http://t.co/slMTWSNU2z",FALSE,2417,3,95,306389,0,2010-02-01 18:15:04,FALSE,"http://t.co/slMTWSNU2z","http://romanischersalon.wordpress.com","de",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/688493315/j-commlogoneu_normal.jpg"
